LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default,AVG_BILL_AMT,AVG_PAY_AMT,MAX_BILL_AMT,MAX_PAY_AMT,CREDIT_UTILIZATION,TOTAL_PAYMENT,TOTAL_BILL,PAYMENT_TO_BILL_RATIO,AVG_PAYMENT_STATUS,NUM_DELAYED_PAYMENTS,AGE_GROUP
100000,2,2,1,49,0,0,0,0,0,0,55084,49358,89406,77924,78683,77357,2500,43075,2750,2750,2800,2853,0,71302.0,9454.666666666666,89406,43075,0.71302,56728,427812,0.13260030106682374,0.0,0,36-50
60000,2,3,1,37,1,-2,-2,-2,-2,-1,0,0,0,0,0,150,0,0,0,0,150,499,0,25.0,108.16666666666667,150,499,0.0004166666666666667,649,150,4.326666666666667,-1.3333333333333333,1,36-50
420000,2,3,1,42,-2,-2,-2,-2,-2,-2,87263,20793,34676,48823,74475,47108,20803,34682,48919,74481,47108,219844,0,52189.666666666664,74306.16666666667,87263,219844,0.1242611111111111,445837,313138,1.4237716278445924,-2.0,0,36-50
500000,2,2,1,38,0,0,0,0,0,0,80460,79689,74664,70270,66053,63924,3527,3030,3028,2513,2100,2524,0,72510.0,2787.0,80460,3527,0.14502,16722,435060,0.038436077782374845,0.0,0,36-50
450000,2,2,1,34,0,0,0,0,0,0,372188,383052,74835,87584,95161,103398,20000,3703,15000,10000,10000,25000,0,186036.33333333334,13950.5,383052,25000,0.4134140740740741,83703,1116218,0.07498803997068673,0.0,0,26-35
30000,2,3,1,42,0,0,0,0,0,0,75112,24530,13375,2592,30094,29147,1371,1210,1000,30000,1046,1390,1,29141.666666666668,6002.833333333333,75112,30000,0.971388888888889,36017,174850,0.20598798970546184,0.0,0,36-50
60000,2,2,1,47,2,2,2,2,0,0,26782,29104,30027,28928,29346,29717,3400,2000,0,1500,1300,3500,1,28984.0,1950.0,30027,3500,0.48306666666666664,11700,173904,0.06727849848192106,1.3333333333333333,4,36-50
180000,2,2,1,43,-1,-1,-1,-1,-1,-1,316,316,316,396,396,3306,316,316,396,396,3306,3306,0,841.0,1339.3333333333333,3306,3306,0.004672222222222223,8036,5046,1.592548553309552,-1.0,0,36-50
320000,2,2,2,35,-1,-1,-1,-1,0,0,1302,3571,311,8088,10881,11600,3571,311,8088,5000,1600,1810,0,5958.833333333333,3396.6666666666665,11600,8088,0.018621354166666666,20380,35753,0.5700220960478841,-0.6666666666666666,0,26-35
250000,2,1,2,37,0,0,0,0,0,0,116861,97569,90937,87445,84268,80762,3424,3317,3023,2937,2931,3022,0,92973.66666666667,3109.0,116861,3424,0.3718946666666667,18654,557842,0.03343957608068234,0.0,0,36-50
30000,2,2,2,34,0,0,0,0,0,0,23336,24642,25382,26351,25165,25536,1700,1440,1409,1048,927,932,0,25068.666666666668,1242.6666666666667,26351,1700,0.8356222222222223,7456,150412,0.049570512990984764,0.0,0,26-35
360000,2,2,1,34,-1,0,0,-1,-1,-2,4874,9561,5866,1297,0,0,5000,1166,1297,0,0,0,0,3599.6666666666665,1243.8333333333333,9561,5000,0.009999074074074073,7463,21598,0.3455412538197981,-0.8333333333333334,0,26-35
360000,2,3,1,43,-2,-2,-2,-2,-2,-2,4435,799,1071,15584,3195,4261,805,1071,15604,3195,4269,3525,0,4890.833333333333,4744.833333333333,15584,15604,0.013585648148148147,28469,29345,0.9701482364968479,-2.0,0,36-50
150000,2,1,1,36,-2,-2,-2,-2,-2,-2,32440,13447,17877,25172,4694,6292,13447,17914,25349,4694,6324,14433,0,16653.666666666668,13693.5,32440,25349,0.11102444444444445,82161,99922,0.822251356057725,-2.0,0,36-50
400000,2,2,1,39,-1,2,-1,-1,-1,-1,58126,10446,5299,8841,18612,6115,31,5316,8858,18769,6115,11000,0,17906.5,8348.166666666666,58126,18769,0.04476625,50089,107439,0.46620873239698807,-0.5,1,36-50
350000,2,1,2,44,2,3,2,2,2,2,309250,314607,322032,327193,333278,340791,12000,14000,12000,13000,13000,13000,1,324525.1666666667,12833.333333333334,340791,14000,0.9272147619047619,77000,1947151,0.03954495568140324,2.1666666666666665,6,36-50
80000,2,3,1,45,-2,-2,-2,-2,-2,-2,3473,3329,2939,3627,3868,2193,3329,2939,3627,3991,2299,3031,0,3238.1666666666665,3202.6666666666665,3868,3991,0.04047708333333333,19216,19429,0.9890370065366205,-2.0,0,36-50
140000,2,3,1,37,-1,-1,-1,-1,-1,-1,1208,4411,3957,5241,3943,3933,4411,3957,5241,3943,3933,0,0,3782.1666666666665,3580.8333333333335,5241,5241,0.02701547619047619,21485,22693,0.9467677257304015,-1.0,0,36-50
150000,2,3,2,48,0,0,0,0,0,0,175095,175522,173918,174074,178671,178869,10011,6200,5874,10000,6054,7108,0,176024.83333333334,7541.166666666667,178869,10011,1.1734988888888889,45247,1056149,0.042841493009035655,0.0,0,36-50
480000,2,3,1,40,-2,-2,-2,-2,-2,-2,5664,12781,7169,6749,2436,14155,12871,7169,6749,2436,14155,9286,0,8159.0,8777.666666666666,14155,14155,0.016997916666666668,52666,48954,1.07582628590105,-2.0,0,36-50
200000,2,3,1,41,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,504,0,0.0,84.0,0,504,0.0,504,0,504.0,-2.0,0,36-50
180000,2,1,2,29,-1,-1,-1,-1,-1,-2,9862,2896,2458,305,0,0,2903,2458,305,0,0,0,0,2586.8333333333335,944.3333333333334,9862,2903,0.014371296296296297,5666,15521,0.36505379808002064,-1.1666666666666667,0,26-35
260000,2,1,2,30,-2,-2,-2,-2,-2,-2,0,3459,0,0,200,0,3459,0,0,200,0,950,0,609.8333333333334,768.1666666666666,3459,3459,0.0023455128205128206,4609,3659,1.2596337797212354,-2.0,0,26-35
450000,2,1,1,33,1,-1,2,0,0,-1,621,11368,2370,2823,2243,4322,11420,0,2243,0,4322,0,0,3957.8333333333335,2997.5,11368,11420,0.008795185185185185,17985,23747,0.7573588242725396,0.16666666666666666,2,26-35
140000,2,3,1,33,0,0,0,0,0,0,136302,127178,78950,80457,41150,-10193,6000,5000,4000,2000,0,71000,0,75640.66666666667,14666.666666666666,136302,71000,0.5402904761904762,88000,453844,0.19389922528445896,0.0,0,26-35
220000,2,3,1,43,0,0,0,0,0,0,242526,228858,218878,193596,167149,157817,8100,8100,7000,5900,5600,5000,1,201470.66666666666,6616.666666666667,242526,8100,0.9157757575757576,39700,1208824,0.03284183636327538,0.0,0,36-50
100000,2,3,1,39,-1,-1,0,-1,-1,-1,380,1357,1977,380,380,1253,1357,1000,380,380,1253,2434,0,954.5,1134.0,1977,2434,0.009545,6804,5727,1.1880565741225773,-0.8333333333333334,0,36-50
160000,2,2,1,41,-2,-2,-2,-2,-2,-2,550,550,550,550,550,550,550,550,550,550,550,550,0,550.0,550.0,550,550,0.0034375,3300,3300,1.0,-2.0,0,36-50
140000,2,2,1,36,0,0,0,0,0,0,74500,64615,59862,42040,32591,21090,3508,10027,5008,5013,5008,2004,0,49116.333333333336,5094.666666666667,74500,10027,0.3508309523809524,30568,294698,0.10372652681728413,0.0,0,36-50
200000,2,2,2,39,-1,-1,-2,-2,-2,-1,1017,0,0,0,0,11700,0,0,0,0,11700,121513,0,2119.5,22202.166666666668,11700,121513,0.0105975,133213,12717,10.475190689628057,-1.5,0,36-50
460000,2,1,2,30,-2,-2,-2,-2,-2,-2,0,0,0,0,630,0,0,0,0,630,0,0,0,105.0,105.0,630,630,0.0002282608695652174,630,630,1.0,-2.0,0,26-35
50000,2,3,2,31,0,0,0,0,0,-1,41124,38634,75580,17014,-1963,7671,1750,3016,1000,0,10400,5000,0,29676.666666666668,3527.6666666666665,75580,10400,0.5935333333333334,21166,178060,0.11887004380545883,-0.16666666666666666,0,26-35
100000,2,1,1,31,-1,-1,0,-1,-1,-1,6033,19922,40000,1133,22579,2834,19922,21000,1133,22579,2834,0,0,15416.833333333334,11244.666666666666,40000,22579,0.15416833333333335,67468,92501,0.7293758986389336,-0.8333333333333334,0,26-35
150000,2,2,2,31,0,0,0,0,0,0,138363,138979,37713,35592,35808,36730,6000,2000,2000,1300,1500,1500,0,70530.83333333333,2383.3333333333335,138979,6000,0.47020555555555554,14300,423185,0.033791367841487764,0.0,0,26-35
460000,2,1,1,32,0,0,-1,-1,-1,-1,5085,3883,5115,5714,1530,1868,3282,6000,5714,1530,1868,9250,0,3865.8333333333335,4607.333333333333,5714,9250,0.008403985507246378,27644,23195,1.1918085794352231,-0.6666666666666666,0,26-35
360000,2,2,2,32,-2,-2,-2,-2,-2,-2,171,1058,3494,6339,2131,535,1058,3494,6339,2131,535,82000,0,2288.0,15926.166666666666,6339,82000,0.006355555555555555,95557,13728,6.96073717948718,-2.0,0,26-35
180000,2,1,2,33,-1,-1,-1,-1,-1,-1,4019,1550,4278,331,3456,11964,1550,4278,334,3456,11964,5690,0,4266.333333333333,4545.333333333333,11964,11964,0.02370185185185185,27272,25598,1.065395734041722,-1.0,0,26-35
470000,2,1,1,42,0,0,0,0,0,-1,10360,7450,5719,1730,-7,24672,2474,1751,1012,0,24679,2600,0,8320.666666666666,5419.333333333333,24672,24679,0.017703546099290778,32516,49924,0.6513099911866036,-0.16666666666666666,0,36-50
320000,2,3,1,44,1,-1,2,2,-1,-1,-1,507,507,-900,3750,3216,508,0,0,5330,3216,2041,0,1179.8333333333333,1849.1666666666667,3750,5330,0.0036869791666666665,11095,7079,1.5673117671987569,0.3333333333333333,3,36-50
360000,2,2,2,47,-2,-2,-2,-2,-2,-2,3899,6571,7486,24472,5935,4999,7148,8063,25217,6487,5000,0,0,8893.666666666666,8652.5,24472,25217,0.02470462962962963,51915,53362,0.9728833252126982,-2.0,0,36-50
60000,2,2,1,36,-1,-1,-1,-1,-1,-1,2079,6964,1013,5254,2932,2248,6964,1013,5254,2932,2248,3000,0,3415.0,3568.5,6964,6964,0.056916666666666664,21411,20490,1.0449487554904833,-1.0,0,36-50
310000,2,1,1,39,-2,-2,-2,-2,-2,-2,4934,1275,1572,240,-1226,-2074,1275,1572,240,970,0,6585,0,786.8333333333334,1773.6666666666667,4934,6585,0.002538172043010753,10642,4721,2.254183435712773,-2.0,0,36-50
140000,2,2,1,36,0,0,0,0,0,0,50663,50847,50768,50629,49974,49897,1788,2182,2041,1715,1982,30000,0,50463.0,6618.0,50847,30000,0.36045,39708,302778,0.13114559181974914,0.0,0,36-50
450000,2,2,1,43,-2,-2,-2,-2,-2,-2,7361,8670,6982,15945,7841,7676,8692,7010,15998,7871,7696,6957,0,9079.166666666666,9037.333333333334,15945,15998,0.020175925925925924,54224,54475,0.9953923818265259,-2.0,0,36-50
210000,2,2,1,30,-1,2,-1,-1,-1,-1,857,1030,380,705,705,705,725,380,705,705,705,705,0,730.3333333333334,654.1666666666666,1030,725,0.003477777777777778,3925,4382,0.8957097215883159,-0.5,1,26-35
180000,2,1,2,33,-1,-1,-1,-1,-1,-1,2196,1634,1586,1758,480,1918,1640,1586,1758,480,1918,2799,1,1595.3333333333333,1696.8333333333333,2196,2799,0.008862962962962963,10181,9572,1.0636230672795655,-1.0,0,26-35
360000,2,2,2,38,-1,-1,-2,-2,-2,-2,1659,0,0,0,0,0,0,0,0,0,0,0,0,276.5,0.0,1659,0,0.0007680555555555556,0,1659,0.0,-1.6666666666666667,0,36-50
50000,2,1,1,33,2,2,2,2,2,2,40669,43102,44313,45286,44256,47549,3424,2200,2000,0,4000,2300,1,44195.833333333336,2320.6666666666665,47549,4000,0.8839166666666667,13924,265175,0.05250872065617045,2.0,6,26-35
340000,2,2,2,34,0,0,0,0,-1,-1,16462,12927,10814,7880,2338,0,1310,3011,5000,2338,0,0,0,8403.5,1943.1666666666667,16462,5000,0.024716176470588234,11659,50421,0.23123301798853652,-0.3333333333333333,0,26-35
140000,2,3,1,38,2,2,2,0,0,2,119715,122283,118913,120435,139795,142950,6000,0,5000,21500,5500,0,0,127348.5,6333.333333333333,142950,21500,0.9096321428571429,38000,764091,0.049732296284081344,1.3333333333333333,4,36-50
120000,2,1,2,32,0,0,0,0,2,0,32051,39861,42957,43876,27231,249,10000,5000,3132,0,0,115660,0,31037.5,22298.666666666668,43876,115660,0.25864583333333335,133792,186225,0.7184427439924822,0.3333333333333333,1,26-35
180000,2,2,1,32,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,800,1,0.0,133.33333333333334,0,800,0.0,800,0,800.0,-1.5,1,26-35
360000,2,1,2,32,0,0,0,0,-1,0,192160,197204,119028,103046,15863,10503,20104,4816,2061,15863,21,5016,0,106300.66666666667,7980.166666666667,197204,20104,0.29527962962962967,47881,637804,0.0750716521062897,-0.16666666666666666,0,26-35
340000,2,1,1,34,0,0,0,0,0,0,254219,252984,252180,250359,203580,192415,9500,9780,9425,7500,6800,7200,0,234289.5,8367.5,254219,9780,0.6890867647058824,50205,1405737,0.03571436193256634,0.0,0,26-35
200000,2,2,1,35,0,0,0,0,0,0,136264,138994,142744,146363,149920,153107,5000,6000,6000,6000,6000,6000,0,144565.33333333334,5833.333333333333,153107,6000,0.7228266666666667,35000,867392,0.040350844831402645,0.0,0,26-35
80000,2,2,2,36,-2,-2,-2,-2,-2,-2,3966,0,0,0,0,0,0,0,0,0,0,0,0,661.0,0.0,3966,0,0.0082625,0,3966,0.0,-2.0,0,36-50
500000,2,2,1,35,0,0,0,0,0,0,286595,292813,302966,300000,400000,0,11000,14846,6000,100000,0,279260,0,263729.0,68517.66666666667,400000,279260,0.527458,411106,1582374,0.25980330819389097,0.0,0,26-35
150000,2,2,1,31,-2,-2,-2,-2,-1,0,416,416,416,416,37911,38299,416,416,416,37911,1400,1400,0,12979.0,6993.166666666667,38299,37911,0.08652666666666667,41959,77874,0.5388062768061227,-1.5,0,26-35
20000,2,1,2,46,1,2,2,2,0,0,14231,14893,16160,15603,15943,16286,1200,1800,0,600,600,751,1,15519.333333333334,825.1666666666666,16286,1800,0.7759666666666667,4951,93116,0.053170239271446366,1.1666666666666667,4,36-50
500000,2,2,1,41,0,0,0,0,0,0,275956,277193,284198,285419,261073,233343,15000,13000,10000,10000,10000,10000,0,269530.3333333333,11333.333333333334,285419,15000,0.5390606666666666,68000,1617182,0.04204845218410791,0.0,0,36-50
340000,2,3,1,47,0,0,0,2,0,0,169842,158469,154170,135951,123353,110723,7000,14000,0,4000,4000,5000,0,142084.66666666666,5666.666666666667,169842,14000,0.4178960784313725,34000,852508,0.039882323684939026,0.3333333333333333,1,36-50
500000,2,2,2,34,-1,-1,-1,0,0,-1,2730,3926,17501,17194,9030,2180,5606,17501,2194,1030,2180,2012,0,8760.166666666666,5087.166666666667,17501,17501,0.017520333333333332,30523,52561,0.5807157398070812,-0.6666666666666666,0,26-35
240000,2,2,2,31,0,0,0,0,2,2,173628,177556,179549,225556,219642,232652,8000,7000,50000,0,16302,0,0,201430.5,13550.333333333334,232652,50000,0.83929375,81302,1208583,0.06727051431304262,0.6666666666666666,2,26-35
80000,2,2,2,34,0,0,0,-1,-1,-1,7437,8906,7718,1388,0,6951,4000,1000,1388,0,6951,1980,0,5400.0,2553.1666666666665,8906,6951,0.0675,15319,32400,0.47280864197530864,-0.5,0,26-35
200000,2,1,1,37,1,-2,-1,-1,-2,-2,-58,-58,2786,0,116,0,0,2844,0,116,0,0,0,464.3333333333333,493.3333333333333,2786,2844,0.0023216666666666668,2960,2786,1.0624551328068916,-1.1666666666666667,1,36-50
230000,2,2,2,31,-2,-2,-2,-2,-2,-2,-18,3919,6164,3612,7756,4906,3937,6164,3612,7761,4906,3632,0,4389.833333333333,5002.0,7756,7761,0.01908623188405797,30012,26339,1.139451004214283,-2.0,0,26-35
300000,2,3,1,36,-2,-2,-2,-2,-2,-2,4035,0,0,0,379,0,0,0,0,379,0,0,0,735.6666666666666,63.166666666666664,4035,379,0.002452222222222222,379,4414,0.08586316266425012,-2.0,0,36-50
140000,2,2,1,36,-1,-1,-1,-1,0,-1,165,341,165,1031,487,863,341,165,1031,0,863,487,1,508.6666666666667,481.1666666666667,1031,1031,0.0036333333333333335,2887,3052,0.9459370904325033,-0.8333333333333334,0,36-50
300000,2,1,2,33,-1,-1,-1,-2,-2,-2,3854,142,0,0,0,0,142,0,0,0,0,0,0,666.0,23.666666666666668,3854,142,0.00222,142,3996,0.03553553553553553,-1.5,0,26-35
360000,2,3,2,34,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0.0,0,0,0.0,-2.0,0,26-35
320000,2,3,1,35,0,0,0,0,0,0,157249,148123,142852,133583,129049,128325,6000,6048,6000,5000,5000,5000,1,139863.5,5508.0,157249,6048,0.4370734375,33048,839181,0.03938125386537589,0.0,0,26-35
380000,2,2,1,30,0,0,0,0,0,-1,384846,359926,349753,296465,193342,311009,13291,15287,8532,4334,317077,11892,0,315890.1666666667,61735.5,384846,317077,0.8312899122807018,370413,1895341,0.19543343387812537,-0.16666666666666666,0,26-35
170000,2,3,1,30,0,0,0,0,0,0,136639,138223,140964,138064,131845,128827,7200,7405,6022,4606,5006,4809,0,135760.33333333334,5841.333333333333,140964,7405,0.7985901960784314,35048,814562,0.04302680458946035,0.0,0,26-35
300000,2,1,1,41,-1,-1,-1,-1,-1,-2,66132,6917,3050,1760,0,0,6983,3331,1760,0,0,891,0,12976.5,2160.8333333333335,66132,6983,0.043255,12965,77859,0.16651896376783673,-1.1666666666666667,0,36-50
60000,2,3,2,44,-1,-1,-2,-2,-2,-2,2802,0,0,0,0,0,0,0,0,0,0,0,0,467.0,0.0,2802,0,0.007783333333333333,0,2802,0.0,-1.6666666666666667,0,36-50
240000,2,2,1,36,0,0,0,0,0,0,214122,217850,212593,180867,173780,168880,19000,10000,7000,10000,8000,10000,0,194682.0,10666.666666666666,217850,19000,0.811175,64000,1168092,0.05479020488112238,0.0,0,36-50
500000,2,3,2,44,-2,-2,-2,-2,-2,-2,0,1275,0,0,1300,0,1275,0,0,1300,0,0,0,429.1666666666667,429.1666666666667,1300,1300,0.0008583333333333333,2575,2575,1.0,-2.0,0,36-50
230000,2,2,1,45,-1,-1,-1,-1,-1,0,12047,17091,8743,31886,14893,8343,17094,8786,32467,14893,0,8968,0,15500.5,13701.333333333334,31886,32467,0.06739347826086957,82208,93003,0.8839284754255239,-0.8333333333333334,0,36-50
290000,2,5,2,35,0,0,0,0,0,0,33278,33694,32453,27981,14096,10240,1600,1700,2015,2000,1000,1000,0,25290.333333333332,1552.5,33694,2015,0.08720804597701148,9315,151742,0.061387091246985014,0.0,0,26-35
60000,2,2,1,35,0,0,0,0,0,0,59449,58548,53054,47933,29254,29981,2300,2600,2000,1200,1200,1500,0,46369.833333333336,1800.0,59449,2600,0.7728305555555556,10800,278219,0.038818340947239405,0.0,0,26-35
100000,2,2,2,35,0,0,0,0,0,0,98118,99577,95736,98679,67007,67485,3500,4000,5700,2507,2500,3000,0,87767.0,3534.5,99577,5700,0.87767,21207,526602,0.04027140041245571,0.0,0,26-35
270000,2,2,2,36,-2,-2,-2,-1,-1,-1,-33,-33,24646,1585,15376,497,0,24679,4893,15376,497,5373,0,7006.333333333333,8469.666666666666,24646,24679,0.025949382716049383,50818,42038,1.2088586516960844,-1.5,0,36-50
280000,2,2,2,35,0,0,0,0,0,0,259637,259593,261595,267359,236734,231064,10028,12500,13106,231064,15004,8004,0,252663.66666666666,48284.333333333336,267359,231064,0.9023702380952381,289706,1515982,0.19110121360280002,0.0,0,26-35
100000,2,2,1,38,3,2,2,3,3,3,750,750,750,750,750,750,0,0,0,0,0,1500,0,750.0,250.0,750,1500,0.0075,1500,4500,0.3333333333333333,2.6666666666666665,6,36-50
100000,2,1,2,32,-1,-1,2,-1,-1,-1,1876,9814,6690,1196,416,620,9814,443,1196,2080,620,928,0,3435.3333333333335,2513.5,9814,9814,0.03435333333333333,15081,20612,0.731661168251504,-0.5,1,26-35
90000,2,1,2,31,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,-1.5,1,26-35
280000,2,4,1,44,-2,-2,-2,-2,-2,-2,5374,12360,20721,0,0,17131,12360,20721,0,0,17131,2681,1,9264.333333333334,8815.5,20721,20721,0.03308690476190476,52893,55586,0.9515525492030368,-2.0,0,36-50
150000,2,5,1,38,-2,-2,-2,-2,-2,-2,0,0,1597,-3,1764,718,0,1597,0,1767,718,0,0,679.3333333333334,680.3333333333334,1764,1767,0.004528888888888889,4082,4076,1.0014720314033365,-2.0,0,36-50
70000,2,2,1,40,-1,-1,2,-1,-1,-1,390,780,390,390,780,0,780,0,390,780,0,0,0,455.0,325.0,780,780,0.0065,1950,2730,0.7142857142857143,-0.5,1,36-50
180000,2,1,2,32,-1,-1,-1,-1,0,-1,1160,2884,1165,4685,1165,3472,2889,1165,4685,0,3472,799,0,2421.8333333333335,2168.3333333333335,4685,4685,0.01345462962962963,13010,14531,0.8953272314362397,-0.8333333333333334,0,26-35
190000,2,1,2,33,0,0,0,0,0,0,153962,161376,162437,117364,100765,112095,10000,6000,30000,5000,13000,34000,0,134666.5,16333.333333333334,162437,34000,0.7087710526315789,98000,807999,0.12128727882088963,0.0,0,26-35
500000,2,2,1,38,0,0,0,0,0,0,15050,20852,26741,27854,30961,54017,7000,7000,2000,5000,25002,3000,0,29245.833333333332,8167.0,54017,25002,0.058491666666666664,49002,175475,0.27925345490810655,0.0,0,36-50
190000,2,3,1,47,1,2,0,0,0,0,194487,189894,185512,169728,143260,136901,92,7791,4000,2865,40000,0,0,169963.66666666666,9124.666666666666,194487,40000,0.8945456140350877,54748,1019782,0.053685983867140234,0.5,2,36-50
210000,2,1,2,32,-2,-2,-2,-2,-2,-2,524,4581,248,1448,398,150,4581,300,1448,398,150,2043,0,1224.8333333333333,1486.6666666666667,4581,4581,0.005832539682539682,8920,7349,1.2137705810314328,-2.0,0,26-35
60000,2,1,1,38,-1,-1,-1,-1,-1,-1,6842,15772,23011,9941,12688,8719,15772,23011,9941,12688,8958,6484,0,12828.833333333334,12809.0,23011,23011,0.2138138888888889,76854,76973,0.9984540033518247,-1.0,0,36-50
200000,2,3,1,34,0,0,0,0,0,0,198482,182115,154994,153386,144067,110946,5014,4699,7543,3970,3146,6941,0,157331.66666666666,5218.833333333333,198482,7543,0.7866583333333332,31313,943990,0.03317090223413384,0.0,0,26-35
470000,2,1,2,32,1,-2,-2,-1,-1,0,0,0,0,200,34325,37325,0,0,200,34325,3000,77412,0,11975.0,19156.166666666668,37325,77412,0.02547872340425532,114937,71850,1.5996798886569241,-0.8333333333333334,1,26-35
260000,2,1,2,30,0,0,0,0,0,0,235961,222409,215056,212791,177159,143920,7988,7979,6807,5247,5240,5000,0,201216.0,6376.833333333333,235961,7988,0.7739076923076923,38261,1207296,0.031691482453350295,0.0,0,26-35
140000,2,1,2,30,-1,0,0,0,0,0,13626,21399,27923,32330,33374,38588,8399,6923,5330,2074,5588,20290,0,27873.333333333332,8100.666666666667,38588,20290,0.19909523809523808,48604,167240,0.2906242525711552,-0.16666666666666666,0,26-35
190000,2,2,1,33,-2,-2,-2,-2,-2,-1,-2650,-2650,-2650,-5036,-5036,93493,0,1941,0,0,98529,3188,1,12578.5,17276.333333333332,93493,98529,0.06620263157894737,103658,75471,1.3734812047011435,-1.8333333333333333,0,26-35
80000,2,2,1,36,0,0,0,0,0,0,73873,61134,49746,49033,48553,48377,2006,8199,2000,1700,2000,2000,0,55119.333333333336,2984.1666666666665,73873,8199,0.6889916666666667,17905,330716,0.054140108129029134,0.0,0,36-50
310000,2,2,2,37,0,0,0,-1,-1,-2,68430,72280,77097,7636,0,0,5000,7097,7636,0,0,2039,0,37573.833333333336,3628.6666666666665,77097,7636,0.12120591397849463,21772,225443,0.09657430037747901,-0.6666666666666666,0,36-50
150000,2,1,2,40,0,0,0,2,0,0,16986,18693,20885,21738,22080,23558,2000,2500,1500,1000,2000,2000,0,20656.666666666668,1833.3333333333333,23558,2500,0.13771111111111112,11000,123940,0.08875262223656608,0.3333333333333333,1,36-50
340000,2,2,1,30,0,0,0,0,0,0,338624,338272,339191,325675,285417,284834,15000,15000,15000,15000,12000,12500,1,318668.8333333333,14083.333333333334,339191,15000,0.9372612745098039,84500,1912013,0.04419426018546945,0.0,0,26-35
360000,2,2,2,31,0,0,0,0,0,0,49011,62438,77461,79025,75556,63097,15000,20000,3500,2300,5000,5000,0,67764.66666666667,8466.666666666666,79025,20000,0.1882351851851852,50800,406588,0.12494220193414464,0.0,0,26-35
250000,2,2,1,38,2,0,0,0,0,0,236546,232795,189111,189558,185565,189003,8007,7000,8200,7000,7000,8000,0,203763.0,7534.5,236546,8200,0.815052,45207,1222578,0.03697678184950163,0.3333333333333333,1,36-50
220000,2,2,1,34,-1,-1,-1,-1,-1,-1,3410,1619,1756,1986,4772,1115,1623,1756,2075,4774,1115,7160,0,2443.0,3083.8333333333335,4772,7160,0.011104545454545454,18503,14658,1.2623140946923181,-1.0,0,26-35
30000,2,3,1,46,1,-2,-2,-1,0,0,0,0,0,14071,14350,14650,0,0,14071,514,532,543,0,7178.5,2610.0,14650,14071,0.23928333333333332,15660,43071,0.36358570732047085,-0.6666666666666666,1,36-50
210000,2,3,1,41,-2,-2,-2,-2,-2,-2,16486,15725,18210,10784,41477,6879,15728,18213,10784,41477,6879,9498,0,18260.166666666668,17096.5,41477,41477,0.08695317460317462,102579,109561,0.9362729438395049,-2.0,0,36-50
350000,2,1,1,32,-1,-1,-2,-2,-2,-2,30625,60003,7147,9950,22117,4874,60396,7147,9950,22117,4874,0,1,22452.666666666668,17414.0,60003,60396,0.06415047619047619,104484,134716,0.7755871611389887,-1.6666666666666667,0,26-35
270000,2,2,1,33,-1,-1,0,0,0,0,1481,3952,25237,44395,44741,45209,3952,22438,20000,1587,2000,4000,0,27502.5,8996.166666666666,45209,22438,0.10186111111111111,53977,165015,0.3271035966427294,-0.3333333333333333,0,26-35
200000,2,2,2,34,0,0,0,-1,-1,-1,205362,177755,3455,1078,1598,171700,5504,1526,1078,1598,173026,6000,0,93491.33333333333,31455.333333333332,205362,173026,0.46745666666666663,188732,560948,0.3364518636308535,-0.5,0,26-35
70000,2,2,2,40,2,0,0,0,0,0,64744,66030,67450,68587,57710,58918,2361,2482,2293,2063,2135,2188,1,63906.5,2253.6666666666665,68587,2482,0.91295,13522,383439,0.03526506171776997,0.3333333333333333,1,36-50
220000,2,3,1,45,-1,-1,2,-1,0,0,1196,8087,3606,4656,8960,13264,8087,13,4656,5000,5000,0,0,6628.166666666667,3792.6666666666665,13264,8087,0.030128030303030306,22756,39769,0.5722044808770651,-0.16666666666666666,1,36-50
230000,2,2,1,39,0,-1,0,0,-1,0,5650,3798,6701,10382,4842,5792,3798,3000,5000,4842,3000,3000,1,6194.166666666667,3773.3333333333335,10382,5000,0.026931159420289858,22640,37165,0.6091752993407776,-0.3333333333333333,0,36-50
120000,2,2,1,35,0,0,0,0,-2,-2,22148,21120,4746,0,0,0,1550,1000,0,0,0,0,0,8002.333333333333,425.0,22148,1550,0.06668611111111111,2550,48014,0.05310950972632982,-0.6666666666666666,0,26-35
360000,2,2,1,30,0,0,0,-2,-2,-2,17602,5986,-29,-1671,87329,89608,1030,37,1642,89000,3000,3000,0,33137.5,16284.833333333334,89608,89000,0.09204861111111111,97709,198825,0.4914321639632843,-1.0,0,26-35
